Accelerator,Steering Wheel,Brake
0.0,0.25677337666666666,1.0
0.0,0.26409838333333335,1.0
0.0,0.2683468883333333,1.0
0.0,0.2683468883333333,1.0
0.0,0.2706908925,1.0
0.0,0.272522125,1.0
0.0,0.27559862749999997,1.0
0.0,0.27559862749999997,1.0
0.0,0.2761846416666666,1.0
0.0,0.2763677466666667,1.0
0.0,0.2765142566666667,1.0
0.0,0.2765142566666667,1.0
0.0,0.27710024499999997,1.0
0.0,0.2780158741666667,1.0
0.0,0.27926111833333334,1.0
0.0,0.2844252525,1.0
0.0,0.2844252525,1.0
0.0,0.2899190016666667,1.0
0.0,0.29636500000000005,1.0
0.0,0.3143478775,1.0
0.0,0.3225152591666667,1.0
0.0,0.3225152591666667,1.0
0.0,0.3321110025,1.0
0.0,0.3434281283333333,1.0
0.0,0.3721787516666667,1.0
0.0,0.3721787516666667,1.0
0.0,0.39078425083333335,1.0
0.0,0.4128691291666666,1.0
0.0,0.4638511241666667,1.0
0.0,0.48575287500000003,1.0
0.0,0.48575287500000003,1.0
0.0,0.5047246249999999,1.0
0.0,0.5252346241666667,1.0
0.0,0.5762166216666667,0.0
0.0,0.5762166216666667,0.0
0.0,0.601744245,0.0
0.0,0.6236459983333333,0.0
0.08400001,0.6611499916666667,0.0
0.08800000000000001,0.676569125,0.0
0.08800000000000001,0.676569125,0.0
0.08800000000000001,0.6945519891666667,0.0
0.08800000000000001,0.7150620016666667,0.0
0.09,0.763809865,0.0
0.09699999999999999,0.7910588583333333,0.0
0.10400000999999999,0.7910588583333333,0.0
0.11199999999999999,0.8120816291666667,0.0
0.11199999999999999,0.8284163666666667,0.0
0.11900000999999999,0.8479008741666667,0.0
0.11900000999999999,0.8479008741666667,0.0
0.11900000999999999,0.8521493783333334,0.0
0.11900000999999999,0.8539806108333333,0.0
0.11900000999999999,0.8544933575000001,0.0
0.11400001,0.8544933575000001,0.0
0.07400000000000001,0.8544933575000001,0.0
0.0,0.8544933575000001,0.0
0.0,0.8544933575000001,0.0
0.0,0.8536509958333333,0.0
0.0,0.8536509958333333,0.0
0.0,0.8523324841666667,0.0
0.0,0.851416855,0.0
0.0,0.8463259891666667,0.0
0.0,0.8463259891666667,0.0
0.0,0.8403927358333334,0.0
0.0,0.8339101158333333,0.0
0.0,0.8288192491666666,0.0
0.0,0.8137297308333333,0.0
0.0,0.8137297308333333,0.0
0.0,0.8038043725,0.0
0.0,0.7942452491666666,0.0
0.0,0.7838071183333333,1.0
0.0,0.78322113,1.0
0.0,0.78322113,1.0
0.0,0.7820491283333333,1.0
0.0,0.7803277333333334,1.0
0.0,0.7758961233333334,1.0
0.0,0.7758961233333334,1.0
0.0,0.7735521191666667,1.0
0.0,0.7727463783333334,1.0
0.0,0.7683147433333333,1.0
0.0,0.760330505,1.0
0.0,0.760330505,1.0
0.0,0.7470722449999999,1.0
0.0,0.7359016166666666,1.0
0.0,0.7079933675,1.0
0.0,0.7079933675,1.0
0.0,0.6910726166666666,1.0
0.0,0.6738222500000001,1.0
0.0,0.6459140016666667,1.0
0.0,0.6309709933333333,1.0
0.0,0.6309709933333333,1.0
0.0,0.6146362433333333,1.0
0.0,0.5969830008333333,1.0
0.0,0.567060375,0.0
0.0,0.567060375,0.0
0.0,0.55105525,0.0
0.0,0.5339147508333334,0.0
0.0,0.51648125,0.0
0.0,0.4801126258333333,0.0
0.0,0.4801126258333333,0.0
0.0,0.45850387583333335,0.0
0.0,0.4390926233333334,0.0
0.053,0.3991713775,0.0
0.055,0.3991713775,0.0
0.055,0.37745274833333337,0.0
0.055,0.3548551308333333,0.0
0.055,0.3327702583333333,0.0
0.076,0.29142063166666665,0.0
0.08400001,0.29142063166666665,0.0
0.08400001,0.2771735125,0.0
0.08400001,0.26475763916666667,0.0
0.092,0.24509000166666667,0.0
0.102,0.24509000166666667,0.0
0.102,0.23893699666666668,0.0
0.10300000000000001,0.23761850999999998,0.0
0.10300000000000001,0.23776499416666666,0.0
